frame,slot,state
4483,6,occupied
4483,7,available
4483,8,available
4483,9,available
4483,10,occupied
4483,11,occupied
4483,12,occupied
4483,13,occupied
4483,14,occupied
4483,15,available
4483,16,occupied
4483,17,occupied
4483,18,available
4520,0,available
4520,1,occupied
4520,2,available
4520,3,available
4520,4,available
4520,5,available
4520,6,occupied
4520,7,available
4520,8,available
4520,9,available
4520,10,occupied
4520,11,occupied
4520,12,occupied
4520,13,occupied
4520,14,occupied
4520,15,available
4520,16,occupied
4520,17,occupied
4520,18,available
4526,0,available
4526,1,occupied
4526,2,available
4526,3,available
4526,4,available
4526,5,available
4526,6,occupied
4526,7,available
4526,8,available
4526,9,available
4526,10,occupied
4526,11,occupied
4526,12,occupied
4526,13,occupied
4526,14,occupied
4526,15,available
4526,16,occupied
4526,17,occupied
4526,18,available
4538,0,available
4538,1,occupied
4538,2,available
4538,3,available
4538,4,available
4538,5,available
4538,6,occupied
4538,7,available
4538,8,available
4538,9,available
4538,10,occupied
4538,11,occupied
4538,12,occupied
4538,13,occupied
4538,14,occupied
4538,15,available
4538,16,occupied
4538,17,occupied
4538,18,available
4549,0,available
4549,1,occupied
4549,2,available
4549,3,available
4549,4,available
4549,5,available
4549,6,occupied
4549,7,available
4549,8,available
4549,9,available
4549,10,occupied
4549,11,occupied
4549,12,occupied
4549,13,occupied
4549,14,occupied
4549,15,available
4549,16,occupied
4549,17,occupied
4549,18,available
4565,0,available
4565,1,occupied
4565,2,available
4565,3,available
4565,4,available
4565,5,available
4565,6,occupied
4565,7,available
4565,8,available
4565,9,available
4565,10,occupied
4565,11,occupied
4565,12,occupied
4565,13,occupied
4565,14,occupied
4565,15,available
4565,16,occupied
4565,17,occupied
4565,18,available
4579,0,available
4579,1,occupied
4579,2,available
4579,3,available
4579,4,available
4579,5,available
4579,6,occupied
4579,7,available
4579,8,available
4579,9,available
4579,10,occupied
4579,11,occupied
4579,12,occupied
4579,13,occupied
4579,14,occupied
4579,15,available
4579,16,occupied
4579,17,occupied
4579,18,available
4588,0,available
4588,1,occupied
4588,2,available
4588,3,available
4588,4,available
4588,5,available
4588,6,occupied
4588,7,available
4588,8,available
4588,9,available
4588,10,occupied
4588,11,occupied
4588,12,occupied
4588,13,occupied
4588,14,occupied
4588,15,available
4588,16,occupied
4588,17,occupied
4588,18,available
4605,0,available
4605,1,occupied
4605,2,available
4605,3,available
4605,4,available
4605,5,available
4605,6,occupied
4605,7,available
4605,8,available
4605,9,available
4605,10,occupied
4605,11,occupied
4605,12,occupied
4605,13,occupied
4605,14,occupied
4605,15,available
4605,16,occupied
4605,17,occupied
4605,18,available
4615,0,available
4615,1,occupied
4615,2,available
4615,3,available
4615,4,available
4615,5,available
4615,6,occupied
4615,7,available
4615,8,available
4615,9,available
4615,10,occupied
4615,11,occupied
4615,12,occupied
4615,13,occupied
4615,14,occupied
4615,15,available
4615,16,occupied
4615,17,occupied
4615,18,available
4673,0,available
4673,1,occupied
4673,2,available
4673,3,available
4673,4,available
4673,5,available
4673,6,occupied
4673,7,available
4673,8,available
4673,9,available
4673,10,occupied
4673,11,occupied
4673,12,occupied
4673,13,occupied
4673,14,occupied
4673,15,available
4673,16,occupied
4673,17,occupied
4673,18,available
4682,0,available
4682,1,occupied
4682,2,available
4682,3,available
4682,4,available
4682,5,available
4682,6,occupied
4682,7,available
4682,8,available
4682,9,available
4682,10,occupied
4682,11,occupied
4682,12,occupied
4682,13,occupied
4682,14,occupied
4682,15,available
4682,16,occupied
4682,17,occupied
4682,18,available
4694,0,available
4694,1,occupied
4694,2,available
4694,3,available
4694,4,available
4694,5,available
4694,6,occupied
4694,7,available
4694,8,available
4694,9,available
4694,10,occupied
4694,11,occupied
4694,12,occupied
4694,13,occupied
4694,14,occupied
4694,15,available
4694,16,occupied
4694,17,occupied
4694,18,available
4709,0,available
4709,1,occupied
4709,2,available
4709,3,available
4709,4,available
4709,5,available
4709,6,occupied
4709,7,available
4709,8,available
4709,9,available
4709,10,occupied
4709,11,occupied
4709,12,occupied
4709,13,occupied
4709,14,occupied
4709,15,available
4709,16,occupied
4709,17,occupied
4709,18,available
4784,0,available
4784,1,occupied
4784,2,available
4784,3,available
4784,4,available
4784,5,available
4784,6,occupied
4784,7,available
4784,8,available
4784,9,available
4784,10,occupied
4784,11,occupied
4784,12,occupied
4784,13,occupied
4784,14,occupied
4784,15,available
4784,16,occupied
4784,17,occupied
4784,18,available
4802,0,available
4802,1,occupied
4802,2,available
4802,3,available
4802,4,available
4802,5,available
4802,6,occupied
4802,7,available
4802,8,available
4802,9,available
4802,10,occupied
4802,11,occupied
4802,12,occupied
4802,13,occupied
4802,14,occupied
4802,15,available
4802,16,occupied
4802,17,occupied
4802,18,available
4831,0,available
4831,1,occupied
4831,2,available
4831,3,available
4831,4,available
4831,5,available
4831,6,occupied
4831,7,available
4831,8,available
4831,9,available
4831,10,occupied
4831,11,occupied
4831,12,occupied
4831,13,occupied
4831,14,occupied
4831,15,available
4831,16,occupied
4831,17,occupied
4831,18,available
4885,0,available
4885,1,occupied
4885,2,available
4885,3,available
4885,4,available
4885,5,available
4885,6,occupied
4885,7,available
4885,8,available
4885,9,available
4885,10,occupied
4885,11,occupied
4885,12,occupied
4885,13,occupied
4885,14,occupied
4885,15,available
4885,16,occupied
4885,17,occupied
4885,18,available
4949,0,available
4949,1,occupied
4949,2,occupied
4949,3,available
4949,4,available
4949,5,available
4949,6,occupied
4949,7,available
4949,8,available
4949,9,available
4949,10,occupied
4949,11,occupied
4949,12,occupied
4949,13,occupied
4949,14,occupied
4949,15,available
4949,16,occupied
4949,17,occupied
4949,18,available
4961,0,available
4961,1,occupied
4961,2,occupied
4961,3,available
4961,4,available
4961,5,available
4961,6,occupied
4961,7,available
4961,8,available
4961,9,available
4961,10,occupied
4961,11,occupied
4961,12,occupied
4961,13,occupied
4961,14,occupied
4961,15,available
4961,16,occupied
4961,17,occupied
4961,18,available
4970,0,available
4970,1,occupied
4970,2,occupied
4970,3,available
4970,4,available
4970,5,available
4970,6,occupied
4970,7,available
4970,8,available
4970,9,available
4970,10,occupied
4970,11,occupied
4970,12,occupied
4970,13,occupied
4970,14,occupied
4970,15,available
4970,16,occupied
4970,17,occupied
4970,18,available
5010,0,available
5010,1,occupied
5010,2,occupied
5010,3,available
5010,4,available
5010,5,available
5010,6,occupied
5010,7,available
5010,8,available
5010,9,available
5010,10,occupied
5010,11,occupied
5010,12,occupied
5010,13,occupied
5010,14,occupied
5010,15,available
5010,16,occupied
5010,17,occupied
5010,18,available
5107,0,available
5107,1,occupied
5107,2,available
5107,3,available
5107,4,available
5107,5,available
5107,6,occupied
5107,7,available
5107,8,available
5107,9,occupied
5107,10,occupied
5107,11,occupied
5107,12,occupied
5107,13,occupied
5107,14,occupied
5107,15,available
5107,16,occupied
5107,17,occupied
5107,18,available
5191,0,available
5191,1,occupied
5191,2,available
5191,3,available
5191,4,available
5191,5,available
5191,6,occupied
5191,7,available
5191,8,available
5191,9,occupied
5191,10,occupied
5191,11,occupied
5191,12,occupied
5191,13,occupied
5191,14,occupied
5191,15,available
5191,16,occupied
5191,17,occupied
5191,18,available
5194,0,available
5194,1,occupied
5194,2,available
5194,3,available
5194,4,available
5194,5,available
5194,6,occupied
5194,7,available
5194,8,available
5194,9,occupied
5194,10,occupied
5194,11,occupied
5194,12,occupied
5194,13,occupied
5194,14,occupied
5194,15,available
5194,16,occupied
5194,17,occupied
5194,18,available
5259,0,available
5259,1,occupied
5259,2,available
5259,3,available
5259,4,available
5259,5,available
5259,6,occupied
5259,7,available
5259,8,available
5259,9,occupied
5259,10,occupied
5259,11,occupied
5259,12,occupied
5259,13,occupied
5259,14,occupied
5259,15,available
5259,16,occupied
5259,17,occupied
5259,18,available
5280,0,available
5280,1,occupied
5280,2,available
5280,3,available
5280,4,available
5280,5,available
5280,6,occupied
5280,7,available
5280,8,available
5280,9,occupied
5280,10,occupied
5280,11,occupied
5280,12,occupied
5280,13,occupied
5280,14,occupied
5280,15,available
5280,16,occupied
5280,17,occupied
5280,18,available
5301,0,available
5301,1,occupied
5301,2,available
5301,3,available
5301,4,available
5301,5,available
5301,6,occupied
5301,7,available
5301,8,available
5301,9,occupied
5301,10,occupied
5301,11,occupied
5301,12,occupied
5301,13,occupied
5301,14,occupied
5301,15,available
5301,16,occupied
5301,17,occupied
5301,18,available
5310,0,available
5310,1,occupied
5310,2,available
5310,3,available
5310,4,available
5310,5,available
5310,6,occupied
5310,7,available
5310,8,available
5310,9,occupied
5310,10,occupied
5310,11,occupied
5310,12,occupied
5310,13,occupied
5310,14,occupied
5310,15,available
5310,16,occupied
5310,17,occupied
5310,18,available
5350,0,available
5350,1,occupied
5350,2,available
5350,3,available
5350,4,available
5350,5,available
5350,6,occupied
5350,7,available
5350,8,available
5350,9,occupied
5350,10,occupied
5350,11,occupied
5350,12,occupied
5350,13,occupied
5350,14,occupied
5350,15,available
5350,16,occupied
5350,17,occupied
5350,18,available
5397,0,available
5397,1,occupied
5397,2,available
5397,3,available
5397,4,available
5397,5,available
5397,6,occupied
5397,7,available
5397,8,available
5397,9,occupied
5397,10,occupied
5397,11,occupied
5397,12,occupied
5397,13,occupied
5397,14,occupied
5397,15,available
5397,16,occupied
5397,17,occupied
5397,18,available
5402,0,available
5402,1,occupied
5402,2,available
5402,3,available
5402,4,available
5402,5,available
5402,6,occupied
5402,7,available
5402,8,available
5402,9,occupied
5402,10,occupied
5402,11,occupied
5402,12,occupied
5402,13,occupied
5402,14,occupied
5402,15,available
5402,16,occupied
5402,17,occupied
5402,18,available
5531,0,available
5531,1,occupied
5531,2,available
5531,3,available
5531,4,available
5531,5,available
5531,6,occupied
5531,7,available
5531,8,available
5531,9,occupied
5531,10,occupied
5531,11,occupied
5531,12,occupied
5531,13,occupied
5531,14,occupied
5531,15,available
5531,16,occupied
5531,17,occupied
5531,18,available
5587,0,available
5587,1,occupied
5587,2,available
5587,3,available
5587,4,available
5587,5,available
5587,6,occupied
5587,7,available
5587,8,available
5587,9,occupied
5587,10,occupied
5587,11,occupied
5587,12,occupied
5587,13,occupied
5587,14,occupied
5587,15,available
5587,16,occupied
5587,17,occupied
5587,18,available
5612,0,available
5612,1,occupied
5612,2,available
5612,3,available
5612,4,available
5612,5,available
5612,6,occupied
5612,7,available
5612,8,available
5612,9,occupied
5612,10,occupied
5612,11,occupied
5612,12,occupied
5612,13,occupied
5612,14,occupied
5612,15,available
5612,16,occupied
5612,17,occupied
5612,18,available
5640,0,available
5640,1,occupied
5640,2,available
5640,3,available
5640,4,available
5640,5,available
5640,6,occupied
5640,7,available
5640,8,available
5640,9,occupied
5640,10,occupied
5640,11,occupied
5640,12,occupied
5640,13,occupied
5640,14,occupied
5640,15,available
5640,16,occupied
5640,17,occupied
5640,18,available
5643,0,available
5643,1,occupied
5643,2,available
5643,3,available
5643,4,available
5643,5,available
5643,6,occupied
5643,7,available
5643,8,available
5643,9,occupied
5643,10,occupied
5643,11,occupied
5643,12,occupied
5643,13,occupied
5643,14,occupied
5643,15,available
5643,16,occupied
5643,17,occupied
5643,18,available
5709,0,available
5709,1,occupied
5709,2,available
5709,3,available
5709,4,available
5709,5,available
5709,6,occupied
5709,7,available
5709,8,available
5709,9,occupied
5709,10,occupied
5709,11,occupied
5709,12,occupied
5709,13,occupied
5709,14,occupied
5709,15,available
5709,16,occupied
5709,17,occupied
5709,18,available
5727,0,available
5727,1,occupied
5727,2,available
5727,3,available
5727,4,available
5727,5,available
5727,6,occupied
5727,7,available
5727,8,available
5727,9,occupied
5727,10,occupied
5727,11,occupied
5727,12,occupied
5727,13,occupied
5727,14,occupied
5727,15,available
5727,16,occupied
5727,17,occupied
5727,18,available
5801,0,available
5801,1,occupied
5801,2,available
5801,3,available
5801,4,available
5801,5,available
5801,6,occupied
5801,7,available
5801,8,available
5801,9,occupied
5801,10,occupied
5801,11,occupied
5801,12,occupied
5801,13,occupied
5801,14,occupied
5801,15,available
5801,16,occupied
5801,17,occupied
5801,18,available
5987,0,available
5987,1,occupied
5987,2,available
5987,3,available
5987,4,available
5987,5,available
5987,6,occupied
5987,7,available
5987,8,available
5987,9,occupied
5987,10,occupied
5987,11,occupied
5987,12,occupied
5987,13,occupied
5987,14,occupied
5987,15,available
5987,16,occupied
5987,17,occupied
5987,18,available
6009,0,available
6009,1,occupied
6009,2,available
6009,3,available
6009,4,available
6009,5,available
6009,6,occupied
6009,7,available
6009,8,available
6009,9,occupied
6009,10,occupied
6009,11,occupied
6009,12,occupied
6009,13,occupied
6009,14,occupied
6009,15,available
6009,16,occupied
6009,17,occupied
6009,18,available
6015,0,available
6015,1,occupied
6015,2,available
6015,3,available
6015,4,available
6015,5,available
6015,6,occupied
6015,7,available
6015,8,available
6015,9,occupied
6015,10,occupied
6015,11,occupied
6015,12,occupied
6015,13,occupied
6015,14,occupied
6015,15,available
6015,16,occupied
6015,17,occupied
6015,18,available
6078,0,available
6078,1,occupied
6078,2,available
6078,3,available
6078,4,available
6078,5,available
6078,6,occupied
