frame,class_name,x1,y1,x2,y2
4579,car,1146,322,1309,552
4579,car,1303,360,1499,586
4579,car,1453,367,1656,599
4579,car,1482,256,1636,419
4579,car,1351,240,1508,408
4579,car,457,738,627,1031
4579,car,644,189,746,325
4579,car,963,688,1260,1038
4579,car,569,51,771,162
4579,car,319,87,463,164
4588,car,1706,848,1897,1041
4588,car,967,312,1133,527
4588,car,1146,322,1309,552
4588,car,1303,360,1499,586
4588,car,1453,367,1656,599
4588,car,1482,256,1636,419
4588,car,1351,240,1508,408
4588,car,457,738,627,1031
4588,car,644,189,746,325
4588,car,963,688,1260,1038
4588,car,569,51,771,162
4588,car,325,86,474,170
4605,car,1706,848,1897,1041
4605,car,967,312,1133,527
4605,car,1146,322,1309,552
4605,car,1303,360,1499,586
4605,car,1453,367,1656,599
4605,car,1482,256,1636,419
4605,car,1351,240,1508,408
4605,car,457,738,627,1031
4605,car,644,189,746,325
4605,car,963,688,1260,1038
4605,car,569,51,771,162
4605,car,349,90,494,167
4615,car,1706,848,1897,1041
4615,car,967,312,1133,527
4615,car,1146,322,1309,552
4615,car,1303,360,1499,586
4615,car,1453,367,1656,599
4615,car,1482,256,1636,419
4615,car,1351,240,1508,408
4615,car,457,738,627,1031
4615,car,644,189,746,325
4615,car,963,688,1260,1038
4615,car,569,51,771,162
4615,car,360,91,501,170
4673,car,1706,848,1897,1041
4673,car,967,312,1133,527
4673,car,1146,322,1309,552
4673,car,1303,360,1499,586
4673,car,1453,367,1656,599
4673,car,1482,256,1636,419
4673,car,1351,240,1508,408
4673,car,457,738,627,1031
4673,car,644,189,746,325
4673,car,963,688,1260,1038
4673,car,569,51,771,162
4673,car,424,99,564,200
4682,car,1706,848,1897,1041
4682,car,967,312,1133,527
4682,car,1146,322,1309,552
4682,car,1303,360,1499,586
4682,car,1453,367,1656,599
4682,car,1482,256,1636,419
4682,car,1351,240,1508,408
4682,car,457,738,627,1031
4682,car,644,189,746,325
4682,car,963,688,1260,1038
4682,car,569,51,771,162
4682,car,436,98,576,193
4694,car,1706,848,1897,1041
4694,car,967,312,1133,527
4694,car,1146,322,1309,552
4694,car,1303,360,1499,586
4694,car,1453,367,1656,599
4694,car,1482,256,1636,419
4694,car,1351,240,1508,408
4694,car,457,738,627,1031
4694,car,644,189,746,325
4694,car,963,688,1260,1038
4694,car,569,51,771,162
4694,car,451,99,596,201
4709,car,1706,848,1897,1041
4709,car,967,312,1133,527
4709,car,1146,322,1309,552
4709,car,1303,360,1499,586
4709,car,1453,367,1656,599
4709,car,1482,256,1636,419
4709,car,1351,240,1508,408
4709,car,457,738,627,1031
4709,car,644,189,746,325
4709,car,963,688,1260,1038
4709,car,569,51,771,162
4709,car,473,98,628,203
4784,car,1706,848,1897,1041
4784,car,967,312,1133,527
4784,car,1146,322,1309,552
4784,car,1303,360,1499,586
4784,car,1453,367,1656,599
4784,car,1482,256,1636,419
4784,car,1351,240,1508,408
4784,car,457,738,627,1031
4784,car,644,189,746,325
4784,car,963,688,1260,1038
4784,car,569,51,771,162
4784,car,597,112,791,195
4802,car,1706,848,1897,1041
4802,car,967,312,1133,527
4802,car,1146,322,1309,552
4802,car,1303,360,1499,586
4802,car,1453,367,1656,599
4802,car,1482,256,1636,419
4802,car,1351,240,1508,408
4802,car,457,738,627,1031
4802,car,644,189,746,325
4802,car,963,688,1260,1038
4802,car,569,51,771,162
4802,car,626,109,842,206
4831,car,1706,848,1897,1041
4831,car,967,312,1133,527
4831,car,1146,322,1309,552
4831,car,1303,360,1499,586
4831,car,1453,367,1656,599
4831,car,1482,256,1636,419
4831,car,1351,240,1508,408
4831,car,457,738,627,1031
4831,car,644,189,746,325
4831,car,963,688,1260,1038
4831,car,569,51,771,162
4831,car,673,107,894,198
4885,car,1706,848,1897,1041
4885,car,967,312,1133,527
4885,car,1146,322,1309,552
4885,car,1303,360,1499,586
4885,car,1453,367,1656,599
4885,car,1482,256,1636,419
4885,car,1351,240,1508,408
4885,car,457,738,627,1031
4885,car,644,189,746,325
4885,car,963,688,1260,1038
4885,car,569,51,771,162
4885,car,761,123,937,258
4949,car,1706,848,1897,1041
4949,car,967,312,1133,527
4949,car,1146,322,1309,552
4949,car,1303,360,1499,586
4949,car,1453,367,1656,599
4949,car,1482,256,1636,419
4949,car,1351,240,1508,408
4949,car,457,738,627,1031
4949,car,644,189,746,325
4949,car,963,688,1260,1038
4949,car,569,51,771,162
4949,car,807,165,936,344
4961,car,1706,848,1897,1041
4961,car,967,312,1133,527
4961,car,1146,322,1309,552
4961,car,1303,360,1499,586
4961,car,1453,367,1656,599
4961,car,1482,256,1636,419
4961,car,1351,240,1508,408
4961,car,457,738,627,1031
4961,car,644,189,746,325
4961,car,963,688,1260,1038
4961,car,569,51,771,162
4961,car,811,184,941,357
4970,car,1706,848,1897,1041
4970,car,967,312,1133,527
4970,car,1146,322,1309,552
4970,car,1303,360,1499,586
4970,car,1453,367,1656,599
4970,car,1482,256,1636,419
4970,car,1351,240,1508,408
4970,car,457,738,627,1031
4970,car,644,189,746,325
4970,car,963,688,1260,1038
4970,car,569,51,771,162
4970,car,808,186,938,368
5010,car,1706,848,1897,1041
5010,car,967,312,1133,527
5010,car,1146,322,1309,552
5010,car,1303,360,1499,586
5010,car,1453,367,1656,599
5010,car,1482,256,1636,419
5010,car,1351,240,1508,408
5010,car,457,738,627,1031
5010,car,644,189,746,325
5010,car,963,688,1260,1038
5010,car,569,51,771,162
5010,car,818,223,939,416
5107,car,1706,848,1897,1041
5107,car,967,312,1133,527
5107,car,1146,322,1309,552
5107,car,1303,360,1499,586
5107,car,1453,367,1656,599
5107,car,1482,256,1636,419
5107,car,1351,240,1508,408
5107,car,457,738,627,1031
5107,car,644,189,746,325
5107,car,963,688,1260,1038
5107,car,569,51,771,162
5107,car,813,277,956,500
5191,car,1706,848,1897,1041
5191,car,967,312,1133,527
5191,car,1146,322,1309,552
5191,car,1303,360,1499,586
5191,car,1453,367,1656,599
5191,car,1482,256,1636,419
5191,car,1351,240,1508,408
5191,car,457,738,627,1031
5191,car,644,189,746,325
5191,car,963,688,1260,1038
5191,car,569,51,771,162
5191,car,817,288,957,509
5194,car,1706,848,1897,1041
5194,car,967,312,1133,527
5194,car,1146,322,1309,552
5194,car,1303,360,1499,586
5194,car,1453,367,1656,599
5194,car,1482,256,1636,419
5194,car,1351,240,1508,408
5194,car,457,738,627,1031
5194,car,644,189,746,325
5194,car,963,688,1260,1038
5194,car,569,51,771,162
5194,car,817,288,957,509
5259,car,1706,848,1897,1041
5259,car,967,312,1133,527
5259,car,1146,322,1309,552
5259,car,1303,360,1499,586
5259,car,1453,367,1656,599
5259,car,1482,256,1636,419
5259,car,1351,240,1508,408
5259,car,457,738,627,1031
5259,car,644,189,746,325
5259,car,963,688,1260,1038
5259,car,569,51,771,162
5259,car,817,288,957,509
5280,car,1706,848,1897,1041
5280,car,967,312,1133,527
5280,car,1146,322,1309,552
5280,car,1303,360,1499,586
5280,car,1453,367,1656,599
5280,car,1482,256,1636,419
5280,car,1351,240,1508,408
5280,car,457,738,627,1031
5280,car,644,189,746,325
5280,car,963,688,1260,1038
5280,car,569,51,771,162
5280,car,817,288,957,509
5301,car,1706,848,1897,1041
5301,car,967,312,1133,527
5301,car,1146,322,1309,552
5301,car,1303,360,1499,586
5301,car,1453,367,1656,599
5301,car,1482,256,1636,419
5301,car,1351,240,1508,408
5301,car,457,738,627,1031
5301,car,644,189,746,325
5301,car,963,688,1260,1038
5301,car,569,51,771,162
5301,car,817,288,957,509
5310,car,1706,848,1897,1041
5310,car,967,312,1133,527
5310,car,1146,322,1309,552
5310,car,1303,360,1499,586
5310,car,1453,367,1656,599
5310,car,1482,256,1636,419
5310,car,1351,240,1508,408
5310,car,457,738,627,1031
5310,car,644,189,746,325
5310,car,963,688,1260,1038
5310,car,569,51,771,162
5310,car,817,288,957,509
5350,car,1706,848,1897,1041
5350,car,967,312,1133,527
5350,car,1146,322,1309,552
5350,car,1303,360,1499,586
5350,car,1453,367,1656,599
5350,car,1482,256,1636,419
5350,car,1351,240,1508,408
5350,car,457,738,627,1031
5350,car,644,189,746,325
5350,car,963,688,1260,1038
5350,car,569,51,771,162
5350,car,817,288,957,509
5397,car,1706,848,1897,1041
5397,car,967,312,1133,527
5397,car,1146,322,1309,552
5397,car,1303,360,1499,586
5397,car,1453,367,1656,599
5397,car,1482,256,1636,419
5397,car,1351,240,1508,408
5397,car,457,738,627,1031
5397,car,644,189,746,325
5397,car,963,688,1260,1038
5397,car,569,51,771,162
5397,car,817,288,957,509
5402,car,1706,848,1897,1041
5402,car,967,312,1133,527
5402,car,1146,322,1309,552
5402,car,1303,360,1499,586
5402,car,1453,367,1656,599
5402,car,1482,256,1636,419
5402,car,1351,240,1508,408
5402,car,457,738,627,1031
5402,car,644,189,746,325
5402,car,963,688,1260,1038
5402,car,821,289,956,520
5402,car,563,59,750,158
5531,car,1706,848,1897,1041
5531,car,967,312,1133,527
5531,car,1146,322,1309,552
5531,car,1303,360,1499,586
5531,car,1453,367,1656,599
5531,car,1482,256,1636,419
5531,car,1351,240,1508,408
5531,car,457,738,627,1031
5531,car,644,189,746,325
5531,car,963,688,1260,1038
5531,car,821,289,956,520
5531,car,333,73,486,162
5587,car,1706,848,1897,1041
5587,car,967,312,1133,527
5587,car,1146,322,1309,552
5587,car,1303,360,1499,586
5587,car,1453,367,1656,599
5587,car,1482,256,1636,419
5587,car,1351,240,1508,408
5587,car,457,738,627,1031
5587,car,644,189,746,325
5587,car,963,688,1260,1038
5587,car,821,289,956,520
5612,car,1706,848,1897,1041
5612,car,967,312,1133,527
5612,car,1146,322,1309,552
5612,car,1303,360,1499,586
5612,car,1453,367,1656,599
5612,car,1482,256,1636,419
5612,car,1351,240,1508,408
5612,car,457,738,627,1031
5612,car,644,189,746,325
5612,car,963,688,1260,1038
5612,car,821,289,956,520
5640,car,1706,848,1897,1041
5640,car,967,312,1133,527
5640,car,1146,322,1309,552
5640,car,1303,360,1499,586
5640,car,1453,367,1656,599
5640,car,1482,256,1636,419
5640,car,1351,240,1508,408
5640,car,457,738,627,1031
5640,car,644,189,746,325
5640,car,963,688,1260,1038
5640,car,821,289,956,520
5643,car,1706,848,1897,1041
5643,car,967,312,1133,527
5643,car,1146,322,1309,552
5643,car,1303,360,1499,586
5643,car,1453,367,1656,599
5643,car,1482,256,1636,419
5643,car,1351,240,1508,408
5643,car,457,738,627,1031
5643,car,644,189,746,325
5643,car,963,688,1260,1038
5643,car,821,289,956,520
5709,car,1706,848,1897,1041
5709,car,967,312,1133,527
5709,car,1146,322,1309,552
5709,car,1303,360,1499,586
5709,car,1453,367,1656,599
5709,car,1482,256,1636,419
5709,car,1351,240,1508,408
5709,car,457,738,627,1031
5709,car,644,189,746,325
5709,car,963,688,1260,1038
5709,car,821,289,956,520
5727,car,1706,848,1897,1041
5727,car,967,312,1133,527
5727,car,1146,322,1309,552
5727,car,1303,360,1499,586
5727,car,1453,367,1656,599
5727,car,1482,256,1636,419
5727,car,1351,240,1508,408
5727,car,457,738,627,1031
5727,car,644,189,746,325
5727,car,963,688,1260,1038
5727,car,821,289,956,520
5801,car,1706,848,1897,1041
5801,car,967,312,1133,527
5801,car,1146,322,1309,552
5801,car,1303,360,1499,586
5801,car,1453,367,1656,599
5801,car,1482,256,1636,419
5801,car,1351,240,1508,408
5801,car,457,738,627,1031
5801,car,644,189,746,325
5801,car,963,688,1260,1038
5801,car,821,289,956,520
5987,car,1706,848,1897,1041
5987,car,967,312,1133,527
5987,car,1146,322,1309,552
5987,car,1303,360,1499,586
5987,car,1453,367,1656,599
5987,car,1482,256,1636,419
5987,car,1351,240,1508,408
5987,car,457,738,627,1031
5987,car,644,189,746,325
5987,car,963,688,1260,1038
5987,car,821,289,956,520
5987,car,311,78,452,157
6009,car,1706,848,1897,1041
6009,car,967,312,1133,527
6009,car,1146,322,1309,552
6009,car,1303,360,1499,586
6009,car,1453,367,1656,599
6009,car,1482,256,1636,419
6009,car,1351,240,1508,408
6009,car,457,738,627,1031
6009,car,644,189,746,325
6009,car,963,688,1260,1038
6009,car,821,289,956,520
6009,car,342,81,486,161
6015,car,1706,848,1897,1041
6015,car,967,312,1133,527
6015,car,1146,322,1309,552
6015,car,1303,360,1499,586
6015,car,1453,367,1656,599
6015,car,1482,256,1636,419
6015,car,1351,240,1508,408
6015,car,457,738,627,1031
6015,car,644,189,746,325
6015,car,963,688,1260,1038
6015,car,821,289,956,520
6015,car,346,82,492,161
6078,car,1706,848,1897,1041
6078,car,967,312,1133,527
6078,car,1146,322,1309,552
6078,car,1303,360,1499,586
6078,car,1453,367,1656,599
6078,car,1482,256,1636,419
6078,car,1351,240,1508,408
6078,car,457,738,627,1031
6078,car,644,189,746,325
6078,car,963,688,1260,1038
6078,car,821,289,956,520
6078,car,423,85,569,176
6108,car,1706,848,1897,1041
6108,car,967,312,1133,527
6108,car,1146,322,1309,552
6108,car,1303,360,1499,586
6108,car,1453,367,1656,599
6108,car,1482,256,1636,419
6108,car,1351,240,1508,408
6108,car,457,738,627,1031
6108,car,644,189,746,325
6108,car,963,688,1260,1038
6108,car,821,289,956,520
6108,car,461,86,620,185
6128,car,1706,848,1897,1041
6128,car,967,312,1133,527
6128,car,1146,322,1309,552
6128,car,1303,360,1499,586
6128,car,1453,367,1656,599
6128,car,1482,256,1636,419
6128,car,1351,240,1508,408
6128,car,457,738,627,1031
6128,car,644,189,746,325
6128,car,963,688,1260,1038
6128,car,821,289,956,520
6128,car,493,88,658,185
6138,car,1706,848,1897,1041
6138,car,967,312,1133,527
6138,car,1146,322,1309,552
6138,car,1303,360,1499,586
6138,car,1453,367,1656,599
6138,car,1482,256,1636,419
6138,car,1351,240,1508,408
6138,car,457,738,627,1031
6138,car,644,189,746,325
6138,car,963,688,1260,1038
6138,car,821,289,956,520
6138,car,510,87,677,186
6142,car,1706,848,1897,1041
6142,car,967,312,1133,527
6142,car,1146,322,1309,552
6142,car,1303,360,1499,586
6142,car,1453,367,1656,599
6142,car,1482,256,1636,419
6142,car,1351,240,1508,408
6142,car,457,738,627,1031
6142,car,644,189,746,325
6142,car,963,688,1260,1038
6142,car,821,289,956,520
6142,car,513,90,686,185
6150,car,1706,848,1897,1041
6150,car,967,312,1133,527
6150,car,1146,322,1309,552
6150,car,1303,360,1499,586
6150,car,1453,367,1656,599
6150,car,1482,256,1636,419
6150,car,1351,240,1508,408
6150,car,457,738,627,1031
6150,car,644,189,746,325
6150,car,963,688,1260,1038
6150,car,821,289,956,520
6150,car,525,88,707,186
6170,car,1706,848,1897,1041
6170,car,967,312,1133,527
6170,car,1146,322,1309,552
6170,car,1303,360,1499,586
6170,car,1453,367,1656,599
6170,car,1482,256,1636,419
6170,car,1351,240,1508,408
6170,car,457,738,627,1031
6170,car,644,189,746,325
6170,car,963,688,1260,1038
6170,car,821,289,956,520
6170,car,569,91,755,190
6211,car,1706,848,1897,1041
6211,car,967,312,1133,527
6211,car,1146,322,1309,552
6211,car,1303,360,1499,586
6211,car,1453,367,1656,599
6211,car,1482,256,1636,419
6211,car,1351,240,1508,408
6211,car,457,738,627,1031
6211,car,644,189,746,325
6211,car,963,688,1260,1038
6211,car,821,289,956,520
6211,car,658,98,853,193
6368,car,1706,848,1897,1041
6368,car,967,312,1133,527
6368,car,1146,322,1309,552
6368,car,1303,360,1499,586
6368,car,1453,367,1656,599
6368,car,1482,256,1636,419
6368,car,1351,240,1508,408
6368,car,457,738,627,1031
6368,car,644,189,746,325
6368,car,963,688,1260,1038
6368,car,821,289,956,520
6368,car,1054,109,1255,212
6382,car,1706,848,1897,1041
6382,car,967,312,1133,527
6382,car,1146,322,1309,552
6382,car,1303,360,1499,586
6382,car,1453,367,1656,599
6382,car,1482,256,1636,419
6382,car,1351,240,1508,408
6382,car,457,738,627,1031
6382,car,644,189,746,325
6382,car,963,688,1260,1038
6382,car,821,289,956,520
6382,car,1139,119,1337,228
6446,car,1706,848,1897,1041
6446,car,967,312,1133,527
6446,car,1146,322,1309,552
6446,car,1303,360,1499,586
6446,car,1453,367,1656,599
6446,car,1482,256,1636,419
6446,car,1351,240,1508,408
6446,car,457,738,627,1031
6446,car,644,189,746,325
6446,car,963,688,1260,1038
6446,car,821,289,956,520
6479,car,1706,848,1897,1041
6479,car,967,312,1133,527
6479,car,1146,322,1309,552
6479,car,1303,360,1499,586
6479,car,1453,367,1656,599
6479,car,1482,256,1636,419
6479,car,1351,240,1508,408
6479,car,457,738,627,1031
6479,car,644,189,746,325
6479,car,963,688,1260,1038
6479,car,821,289,956,520
6533,car,1706,848,1897,1041
6533,car,967,312,1133,527
6533,car,1146,322,1309,552
6533,car,1303,360,1499,586
6533,car,1453,367,1656,599
6533,car,1482,256,1636,419
6533,car,1351,240,1508,408
6533,car,457,738,627,1031
6533,car,644,189,746,325
6533,car,963,688,1260,1038
6533,car,821,289,956,520
6582,car,1706,848,1897,1041
6582,car,967,312,1133,527
6582,car,1146,322,1309,552
6582,car,1303,360,1499,586
6582,car,1453,367,1656,599
6582,car,1482,256,1636,419
6582,car,1351,240,1508,408
6582,car,457,738,627,1031
6582,car,644,189,746,325
6582,car,963,688,1260,1038
6582,car,821,289,956,520
6618,car,1706,848,1897,1041
6618,car,967,312,1133,527
6618,car,1146,322,1309,552
6618,car,1303,360,1499,586
6618,car,1453,367,1656,599
6618,car,1482,256,1636,419
6618,car,1351,240,1508,408
6618,car,457,738,627,1031
6618,car,644,189,746,325
6618,car,963,688,1260,1038
6618,car,821,289,956,520
6649,car,1706,848,1897,1041
6649,car,967,312,1133,527
6649,car,1146,322,1309,552
6649,car,1303,360,1499,586
6649,car,1453,367,1656,599
6649,car,1482,256,1636,419
6649,car,1351,240,1508,408
6649,car,457,738,627,1031
6649,car,644,189,746,325
6649,car,963,688,1260,1038
6649,car,821,289,956,520
6708,car,1706,848,1897,1041
6708,car,967,312,1133,527
6708,car,1146,322,1309,552
6708,car,1303,360,1499,586
6708,car,1453,367,1656,599
6708,car,1482,256,1636,419
6708,car,1351,240,1508,408
6708,car,457,738,627,1031
6708,car,644,189,746,325
6708,car,963,688,1260,1038
6708,car,821,289,956,520
6728,car,1706,848,1897,1041
6728,car,967,312,1133,527
6728,car,1146,322,1309,552
6728,car,1303,360,1499,586
6728,car,1453,367,1656,599
6728,car,1482,256,1636,419
6728,car,1351,240,1508,408
6728,car,457,738,627,1031
6728,car,644,189,746,325
6728,car,963,688,1260,1038
6728,car,821,289,956,520
6747,car,1706,848,1897,1041
6747,car,967,312,1133,527
6747,car,1146,322,1309,552
6747,car,1303,360,1499,586
6747,car,1453,367,1656,599
6747,car,1482,256,1636,419
6747,car,1351,240,1508,408
6747,car,457,738,627,1031
6747,car,644,189,746,325
6747,car,963,688,1260,1038
6747,car,821,289,956,520
6753,car,1706,848,1897,1041
6753,car,967,312,1133,527
6753,car,1146,322,1309,552
6753,car,1303,360,1499,586
6753,car,1453,367,1656,599
6753,car,1482,256,1636,419
6753,car,1351,240,1508,408
6753,car,457,738,627,1031
6753,car,644,189,746,325
6753,car,963,688,1260,1038
6753,car,821,289,956,520
6766,car,1706,848,1897,1041
6766,car,967,312,1133,527
6766,car,1146,322,1309,552
6766,car,1303,360,1499,586
6766,car,1453,367,1656,599
6766,car,1482,256,1636,419
6766,car,1351,240,1508,408
6766,car,457,738,627,1031
6766,car,644,189,746,325
6766,car,963,688,1260,1038
6766,car,821,289,956,520
6818,car,1706,848,1897,1041
6818,car,967,312,1133,527
6818,car,1146,322,1309,552
6818,car,1303,360,1499,586
6818,car,1453,367,1656,599
6818,car,1482,256,1636,419
6818,car,1351,240,1508,408
6818,car,457,738,627,1031
6818,car,644,189,746,325
6818,car,963,688,1260,1038
6818,car,821,289,956,520
6818,car,310,83,428,155
6885,car,1706,848,1897,1041
6885,car,967,312,1133,527
6885,car,1146,322,1309,552
6885,car,1303,360,1499,586
6885,car,1453,367,1656,599
6885,car,1482,256,1636,419
6885,car,1351,240,1508,408
6885,car,457,738,627,1031
6885,car,644,189,746,325
6885,car,963,688,1260,1038
6885,car,821,289,956,520
6885,car,447,84,595,164
6946,car,1706,848,1897,1041
6946,car,967,312,1133,527
6946,car,1146,322,1309,552
6946,car,1303,360,1499,586
6946,car,1453,367,1656,599
6946,car,1482,256,1636,419
6946,car,1351,240,1508,408
6946,car,457,738,627,1031
6946,car,644,189,746,325
6946,car,963,688,1260,1038
6946,car,821,289,956,520
6946,car,543,108,662,212
7003,car,1706,848,1897,1041
7003,car,967,312,1133,527
7003,car,1146,322,1309,552
7003,car,1303,360,1499,586
7003,car,1453,367,1656,599
7003,car,1482,256,1636,419
7003,car,1351,240,1508,408
7003,car,457,738,627,1031
7003,car,644,189,746,325
7003,car,963,688,1260,1038
7003,car,821,289,956,520
7003,car,552,140,659,262
7015,car,1706,848,1897,1041
7015,car,967,312,1133,527
7015,car,1146,322,1309,552
7015,car,1303,360,1499,586
7015,car,1453,367,1656,599
7015,car,1482,256,1636,419
7015,car,1351,240,1508,408
7015,car,457,738,627,1031
7015,car,644,189,746,325
7015,car,963,688,1260,1038
7015,car,821,289,956,520
7015,car,552,148,653,271
7044,car,1706,848,1897,1041
7044,car,967,312,1133,527
7044,car,1146,322,1309,552
7044,car,1303,360,1499,586
